icao_code,iata_code,name,latitude,longitude
SKVV, VVC, VANGUARDIA,4.168,-73.614
SKYP, N/A, EL YOPAL,5.319,-72.384
SLAB, N/A, N/A,0.0,0.0
SLAG, N/A, N/A,0.0,0.0
SLAN, N/A, N/A,0.0,0.0
SLAP, APB, APOLO,-14.739,-68.411
SLAQ, N/A, N/A,0.0,0.0
SLAS, N/A, ASCENSION DE GUARAYOS,-15.719,-63.092
SLAU, N/A, N/A,0.0,0.0
SLAV, N/A, N/A,0.0,0.0
SLAX, N/A, N/A,0.0,0.0
SLBC, N/A, N/A,0.0,0.0
SLBF, N/A, N/A,0.0,0.0
SLBH, N/A, N/A,0.0,0.0
SLBJ, BJO, BERMEJO,-22.769,-64.315
SLBN, N/A, N/A,0.0,0.0
SLBU, N/A, N/A,0.0,0.0
SLBV, N/A, N/A,0.0,0.0
SLBW, N/A, N/A,0.0,0.0
SLBY, N/A, N/A,0.0,0.0
SLCA, CAM, CAMIRI,-20.007,-63.527
SLCB, CBB, JORGE WILSTERMAN,-17.421,-66.177
SLCC, N/A, N/A,0.0,0.0
SLCG, N/A, N/A,0.0,0.0
SLCH, N/A, CHIMORE,-16.99,-65.141
SLCI, N/A, N/A,0.0,0.0
SLCJ, N/A, N/A,0.0,0.0
SLCL, N/A, N/A,0.0,0.0
SLCM, N/A, N/A,0.0,0.0
SLCN, N/A, CHARANA,-17.594,-69.434
SLCO, CIJ, CAPITAN ANIBAL ARAB,-11.04,-68.783
SLCP, CEP, CONCEPCION,-16.143,-62.026
SLCQ, N/A, N/A,0.0,0.0
SLCR, N/A, N/A,0.0,0.0
SLCS, N/A, N/A,0.0,0.0
SLCT, N/A, N/A,0.0,0.0
SLCV, N/A, N/A,0.0,0.0
SLCY, N/A, N/A,0.0,0.0
SLCZ, SRZ, N/A,0.0,0.0
SLDN, N/A, N/A,0.0,0.0
SLDP, N/A, N/A,0.0,0.0
SLEC, N/A, N/A,0.0,0.0
SLED, N/A, N/A,0.0,0.0
SLEF, N/A, N/A,0.0,0.0
SLEJ, N/A, N/A,0.0,0.0
SLEL, N/A, N/A,0.0,0.0
SLEO, N/A, N/A,0.0,0.0
SLEP, N/A, N/A,0.0,0.0
SLES, N/A, N/A,0.0,0.0
SLEU, N/A, N/A,0.0,0.0
SLEV, N/A, N/A,0.0,0.0
SLEZ, N/A, N/A,0.0,0.0
SLFA, N/A, N/A,0.0,0.0
SLGJ, N/A, N/A,0.0,0.0
SLGY, GYA, CAP DE AV EMILIO BELTRAN,-10.822,-65.346
SLHJ, N/A, N/A,0.0,0.0
SLHN, N/A, N/A,0.0,0.0
SLHT, N/A, N/A,0.0,0.0
SLHU, N/A, N/A,0.0,0.0
SLHY, N/A, N/A,0.0,0.0
SLIC, N/A, N/A,0.0,0.0
SLIG, N/A, N/A,0.0,0.0
SLIH, N/A, N/A,0.0,0.0
SLIJ, N/A, N/A,0.0,0.0
SLIR, N/A, N/A,0.0,0.0
SLIT, N/A, N/A,0.0,0.0
SLIV, N/A, N/A,0.0,0.0
SLIX, N/A, N/A,0.0,0.0
SLIZ, N/A, N/A,0.0,0.0
SLJD, N/A, N/A,0.0,0.0
SLJE, N/A, N/A,0.0,0.0
SLJM, N/A, N/A,0.0,0.0
SLJN, N/A, N/A,0.0,0.0
SLJO, SJB, SAN JOAQUIN,-13.053,-64.662
SLJT, N/A, N/A,0.0,0.0
SLJV, N/A, N/A,0.0,0.0
SLKQ, N/A, N/A,0.0,0.0
SLKY, N/A, N/A,0.0,0.0
SLLA, N/A, N/A,0.0,0.0
SLLC, N/A, N/A,0.0,0.0
SLLE, N/A, N/A,0.0,0.0
SLLI, N/A, N/A,0.0,0.0
SLLJ, N/A, N/A,0.0,0.0
SLLL, N/A, N/A,0.0,0.0
SLLP, LPB, EL ALTO INTERNATIONAL,-16.513,-68.192
SLLT, N/A, N/A,0.0,0.0
SLLU, N/A, N/A,0.0,0.0
SLLV, N/A, N/A,0.0,0.0
SLLZ, N/A, N/A,0.0,0.0
SLMD, N/A, N/A,0.0,0.0
SLMG, MGD, MAGDALENA,-13.254,-64.063
SLML, N/A, N/A,0.0,0.0
SLMP, N/A, N/A,0.0,0.0
SLMR, N/A, N/A,0.0,0.0
SLMV, N/A, N/A,0.0,0.0
SLMW, N/A, N/A,0.0,0.0
SLMX, N/A, N/A,0.0,0.0
SLNE, N/A, N/A,0.0,0.0
SLNO, N/A, N/A,0.0,0.0
SLNP, N/A, N/A,0.0,0.0
SLNQ, N/A, N/A,0.0,0.0
SLNV, N/A, N/A,0.0,0.0
SLOI, N/A, N/A,0.0,0.0
SLOR, N/A, JUAN MENDOZA,-17.963,-67.076
SLOT, N/A, N/A,0.0,0.0
SLPM, N/A, N/A,0.0,0.0
SLPO, POI, CAPITAN NICOLAS ROJAS,-19.543,-65.724
SLPP, N/A, N/A,0.0,0.0
SLPR, N/A, N/A,0.0,0.0
SLPS, PSZ, CAP DE AV SALVADOR OGAYA G,-18.975,-57.821
SLPT, N/A, N/A,0.0,0.0
SLPU, N/A, N/A,0.0,0.0
SLPV, N/A, N/A,0.0,0.0
SLQY, N/A, N/A,0.0,0.0
SLRA, N/A, SAN RAMON,-13.264,-64.605
SLRB, N/A, ROBORE,-18.328,-59.766
SLRE, N/A, N/A,0.0,0.0
SLRH, N/A, N/A,0.0,0.0
SLRI, RIB, CAP DE AV SELIN ZEITUN LOPEZ,-11.01,-66.073
SLRP, N/A, N/A,0.0,0.0
SLRQ, RBQ, RURRENABAQUE,-14.428,-67.501
SLRR, N/A, N/A,0.0,0.0
SLRS, N/A, N/A,0.0,0.0
SLRT, N/A, N/A,0.0,0.0
SLRX, N/A, N/A,0.0,0.0
SLRY, N/A, REYES,-14.306,-67.354
SLSA, N/A, SANTA ANA DEL YACUMA,-13.762,-65.435
SLSB, SRJ, CAPITAN GERMAN QUIROGA G,-14.857,-66.737
SLSC, N/A, N/A,0.0,0.0
SLSD, N/A, N/A,0.0,0.0
SLSF, N/A, N/A,0.0,0.0
SLSG, N/A, N/A,0.0,0.0
SLSH, N/A, N/A,0.0,0.0
SLSI, N/A, CAP AV JUAN COCHAMANIDIS SAUCEDO,-16.384,-60.963
SLSJ, N/A, N/A,0.0,0.0
SLSL, N/A, N/A,0.0,0.0
SLSM, N/A, SAN IGNACIO DE MOXOS,-14.966,-65.634
SLSN, N/A, N/A,0.0,0.0
SLSQ, N/A, N/A,0.0,0.0
SLSR, N/A, N/A,0.0,0.0
SLSS, N/A, N/A,0.0,0.0
SLST, N/A, N/A,0.0,0.0
SLSU, SRE, JUANA AZURDUY DE PADILLA,-19.007,-65.289
SLSW, N/A, N/A,0.0,0.0
SLTE, N/A, N/A,0.0,0.0
SLTF, N/A, N/A,0.0,0.0
SLTG, N/A, N/A,0.0,0.0
SLTH, N/A, N/A,0.0,0.0
SLTI, N/A, SAN MATIAS,-16.339,-58.402
SLTJ, TJA, CAPITAN ORIEL LEA PLAZA,-21.556,-64.701
SLTP, N/A, N/A,0.0,0.0
SLTR, TDD, TTE AV JORGE HENRICH ARAUZ,-14.819,-64.918
SLTS, N/A, N/A,0.0,0.0
SLTT, N/A, N/A,0.0,0.0
SLTU, N/A, N/A,0.0,0.0
SLTY, N/A, N/A,0.0,0.0
SLTZ, N/A, N/A,0.0,0.0
SLUC, N/A, N/A,0.0,0.0
SLUV, N/A, N/A,0.0,0.0
SLUY, N/A, N/A,0.0,0.0
SLVA, N/A, N/A,0.0,0.0
SLVD, N/A, N/A,0.0,0.0
SLVE, N/A, N/A,0.0,0.0
SLVG, N/A, N/A,0.0,0.0
SLVI, N/A, N/A,0.0,0.0
SLVM, N/A, N/A,0.0,0.0
SLVN, N/A, N/A,0.0,0.0
SLVR, VVI, VIRU VIRU INTERNATIONAL,-17.645,-63.135
SLWA, N/A, N/A,0.0,0.0
SLWD, N/A, N/A,0.0,0.0
SLYA, BYC, N/A,0.0,0.0
SLYB, N/A, N/A,0.0,0.0
SLYP, N/A, N/A,0.0,0.0
SLYY, N/A, N/A,0.0,0.0
SLZB, N/A, N/A,0.0,0.0
SLZF, N/A, N/A,0.0,0.0
SLZG, N/A, N/A,0.0,0.0
SLZJ, N/A, N/A,0.0,0.0
SLZK, N/A, N/A,0.0,0.0
SLZR, N/A, N/A,0.0,0.0
SLZX, N/A, N/A,0.0,0.0
SMCI, N/A, N/A,0.0,0.0
SMCO, N/A, N/A,0.0,0.0
SMDA, N/A, N/A,0.0,0.0
SMJP, PBM, JOHAN A PENGEL INTERNATIONAL,5.453,-55.188
SMKA, N/A, N/A,0.0,0.0
SMKE, N/A, N/A,0.0,0.0
SMNI, N/A, N/A,0.0,0.0
SMSM, N/A, N/A,0.0,0.0
SMTB, N/A, N/A,0.0,0.0
SMWA, N/A, N/A,0.0,0.0
SMZO, ORG, ZORG EN HOOP,5.811,-55.191
SOCA, CAY, ROCHAMBEAU,4.82,-52.36
SOML, N/A, N/A,0.0,0.0
SOOG, N/A, ST GEORGES DE L OYAPOCK,3.897,-51.804
SOOM, N/A, N/A,0.0,0.0
SOOR, N/A, N/A,0.0,0.0
SOOS, N/A, N/A,0.0,0.0
SOOY, N/A, N/A,0.0,0.0
SPAA, N/A, N/A,0.0,0.0
SPAB, N/A, N/A,0.0,0.0
SPAC, N/A, CIRO ALEGRIA,-4.607,-77.941
SPAG, N/A, N/A,0.0,0.0
SPAI, N/A, N/A,0.0,0.0
SPAL, N/A, N/A,0.0,0.0
SPAM, N/A, N/A,0.0,0.0
SPAN, N/A, N/A,0.0,0.0
SPAO, N/A, N/A,0.0,0.0
SPAP, N/A, N/A,0.0,0.0
SPAR, N/A, N/A,0.0,0.0
SPAS, N/A, ANDOAS,-2.795,-76.466
SPAT, N/A, N/A,0.0,0.0
SPAY, N/A, ATALAYA,-10.729,-73.766
SPBA, N/A, N/A,0.0,0.0
SPBB, N/A, MOYOBAMBA,-6.019,-76.988
SPBC, N/A, CABALLOCOCHA,-3.917,-70.508
SPBL, N/A, N/A,0.0,0.0
SPBR, N/A, IBERIA,-11.411,-69.489
SPBS, N/A, N/A,0.0,0.0
SPBU, N/A, N/A,0.0,0.0
SPBY, N/A, N/A,0.0,0.0
SPCA, N/A, N/A,0.0,0.0
SPCB, N/A, N/A,0.0,0.0
SPCC, N/A, N/A,0.0,0.0
SPCG, N/A, N/A,0.0,0.0
SPCH, N/A, N/A,0.0,0.0
SPCL, PCL, CAP FAP DAVID AVENZUR RENGIFO,-8.378,-74.574
SPCM, N/A, N/A,0.0,0.0
SPCN, N/A, N/A,0.0,0.0
SPCP, N/A, N/A,0.0,0.0
SPCR, N/A, N/A,0.0,0.0
SPCS, N/A, N/A,0.0,0.0
SPCT, N/A, N/A,0.0,0.0
SPCU, N/A, N/A,0.0,0.0
SPCV, N/A, N/A,0.0,0.0
SPDO, N/A, N/A,0.0,0.0
SPEB, N/A, N/A,0.0,0.0
SPEN, N/A, N/A,0.0,0.0
SPEO, CHM, TENIENTE FAP JAIME A DE MONTR MORALES,-9.151,-78.524
SPEP, N/A, PUERTO ESPERANZA,-9.768,-70.706
SPEQ, N/A, CESAR TORQUE PODESTA,-17.179,-70.931
SPEV, N/A, N/A,0.0,0.0
SPEZ, N/A, N/A,0.0,0.0
SPFA, N/A, N/A,0.0,0.0
SPFL, N/A, N/A,0.0,0.0
SPGM, TGI, TINGO MARIA,-9.29,-76.006
SPGS, N/A, N/A,0.0,0.0
SPGT, N/A, N/A,0.0,0.0
SPGU, N/A, N/A,0.0,0.0
SPHA, N/A, N/A,0.0,0.0
SPHC, N/A, N/A,0.0,0.0
SPHI, CIX, CAPT JOSE ABELARDO QUINONES GONZALES,-6.787,-79.828
SPHL, N/A, N/A,0.0,0.0
SPHO, AYP, CORONEL FAP ALFREDO MENDIVIL DUARTE,-13.155,-74.204
SPHT, N/A, N/A,0.0,0.0
SPHU, N/A, N/A,0.0,0.0
SPHV, N/A, N/A,0.0,0.0
SPHY, ANS, ANDAHUAYLAS,-13.706,-73.35
SPHZ, ATA, COMMANDANTE FAP GERMAN ARIAS GRAZZIANI,-9.347,-77.598
SPIA, N/A, N/A,0.0,0.0
SPIL, N/A, N/A,0.0,0.0
SPIM, LIM, JORGE CHAVEZ INTERNATIONAL,-12.022,-77.114
SPIN, N/A, N/A,0.0,0.0
SPIP, N/A, N/A,0.0,0.0
SPIR, N/A, N/A,0.0,0.0
SPIS, N/A, N/A,0.0,0.0
SPIT, N/A, N/A,0.0,0.0
SPIY, N/A, N/A,0.0,0.0
SPIZ, N/A, N/A,0.0,0.0
SPJB, CJA, N/A,0.0,0.0
SPJI, JJI, JUANJUI,-7.169,-76.728
SPJJ, N/A, JAUJA,-11.783,-75.473
SPJL, JUL, JULIACA,-15.467,-70.158
SPJN, N/A, SAN JUAN DE MARCONA,-15.357,-75.136
SPJR, N/A, MAJ GEN FAP ARMANDO REVOREDO IGLESIAS,-7.136,-78.49
SPJU, N/A, N/A,0.0,0.0
SPLA, N/A, N/A,0.0,0.0
SPLD, N/A, N/A,0.0,0.0
SPLG, N/A, N/A,0.0,0.0
SPLN, N/A, N/A,0.0,0.0
SPLO, N/A, ILO,-17.695,-71.344
SPLP, N/A, LAS PALMAS,-12.161,-76.999
SPLS, N/A, N/A,0.0,0.0
SPLT, N/A, N/A,0.0,0.0
SPLV, N/A, N/A,0.0,0.0
SPMA, N/A, N/A,0.0,0.0
SPME, TBP, PEDRO CANGA,-3.552,-80.381
SPMR, N/A, N/A,0.0,0.0
SPMS, YMS, MOISES BENZAQUEN RENGIFO,-5.894,-76.118
SPMY, N/A, N/A,0.0,0.0
SPNA, N/A, N/A,0.0,0.0
SPNC, N/A, ALFEREZ FAP D F FERNANDINI,-9.878,-76.204
SPNH, N/A, N/A,0.0,0.0
SPNM, N/A, N/A,0.0,0.0
SPNO, N/A, N/A,0.0,0.0
SPNP, N/A, N/A,0.0,0.0
SPNR, N/A, N/A,0.0,0.0
SPNT, N/A, N/A,0.0,0.0
SPNU, N/A, N/A,0.0,0.0
SPNZ, N/A, N/A,0.0,0.0
SPOA, N/A, N/A,0.0,0.0
SPOL, N/A, COLLIQUE,-11.929,-77.061
SPOP, N/A, N/A,0.0,0.0
SPOR, N/A, N/A,0.0,0.0
SPOS, N/A, N/A,0.0,0.0
SPOV, N/A, N/A,0.0,0.0
SPOY, N/A, N/A,0.0,0.0
SPPA, N/A, N/A,0.0,0.0
SPPG, N/A, N/A,0.0,0.0
SPPH, N/A, N/A,0.0,0.0
SPPL, N/A, N/A,0.0,0.0
SPPM, N/A, N/A,0.0,0.0
SPPN, N/A, N/A,0.0,0.0
SPPO, N/A, N/A,0.0,0.0
SPPP, N/A, N/A,0.0,0.0
SPPT, N/A, N/A,0.0,0.0
SPPY, CHH, CHACHAPOYAS,-6.202,-77.856
SPPZ, N/A, N/A,0.0,0.0
SPQI, N/A, N/A,0.0,0.0
SPQJ, N/A, N/A,0.0,0.0
SPQN, N/A, N/A,0.0,0.0
SPQR, N/A, N/A,0.0,0.0
SPQT, IQT, CORONEL FAP FRANCISCO SECADA VIGNETTA,-3.785,-73.309
SPQU, AQP, RODRIGUEZ BALLON,-16.341,-71.583
SPRF, N/A, N/A,0.0,0.0
SPRG, N/A, N/A,0.0,0.0
SPRM, N/A, SAN RAMON,-11.129,-75.35
SPRT, N/A, N/A,0.0,0.0
SPRU, TRU, CAPITAN CARLOS MARTINEZ DE PINILLOS,-8.085,-79.109
SPSA, N/A, N/A,0.0,0.0
SPSC, N/A, N/A,0.0,0.0
SPSE, N/A, N/A,0.0,0.0
SPSF, N/A, N/A,0.0,0.0
SPSH, N/A, N/A,0.0,0.0
SPSI, N/A, N/A,0.0,0.0
SPSJ, N/A, N/A,0.0,0.0
SPSL, N/A, N/A,0.0,0.0
SPSM, N/A, N/A,0.0,0.0
SPSO, PIO, PISCO,-13.745,-76.22
SPSP, N/A, N/A,0.0,0.0
SPSR, N/A, N/A,0.0,0.0
SPSS, N/A, N/A,0.0,0.0
SPST, TPP, TARAPOTO,-6.509,-76.373
SPSY, N/A, N/A,0.0,0.0
SPTA, N/A, N/A,0.0,0.0
SPTE, N/A, N/A,0.0,0.0
SPTI, N/A, N/A,0.0,0.0
SPTN, TCQ, CORONEL FAP CARLOS CIRIANI SANTA ROSA,-18.053,-70.276
SPTP, N/A, EL PATO AB,-4.55,-81.224
SPTQ, N/A, N/A,0.0,0.0
SPTR, N/A, N/A,0.0,0.0
SPTT, N/A, N/A,0.0,0.0
SPTU, PEM, PADRE ALDAMIZ,-12.614,-69.229
SPTY, N/A, N/A,0.0,0.0
SPUC, N/A, N/A,0.0,0.0
SPUR, PIU, CAPITAN CONCHA,-5.206,-80.616
SPVA, N/A, N/A,0.0,0.0
SPVL, N/A, N/A,0.0,0.0
SPVR, N/A, N/A,0.0,0.0
SPYL, TYL, CAPITAN MONTES,-4.576,-81.254
SPYO, N/A, N/A,0.0,0.0
SPZA, N/A, NASCA,-14.854,-74.961
SPZH, N/A, N/A,0.0,0.0
SPZK, N/A, N/A,0.0,0.0
SPZO, CUZ, VELAZCO ASTETE,-13.536,-71.939
SPZT, N/A, N/A,0.0,0.0
SUAA, MVD, ANGEL S ADAMI,-34.789,-56.264
SUAG, ATI, ARTIGAS INTERNATIONAL,-30.401,-56.508
SUCA, CYR, LAGUNA DE LOS PATOS INTERNATIONAL,-34.456,-57.771
SUDU, N/A, SANTA BERNARDINA INTERNATIONAL,-33.359,-56.499
SULS, N/A, CAPITAN CORBETA C A CURBELO INTERNATIONAL,-34.855,-55.094
SUME, N/A, N/A,0.0,0.0
SUMO, MLZ, CERRO LARGO,-32.338,-54.217
SUMU, MVD, CARRASCO INTERNATIONAL,-34.838,-56.03
SUPE, PDP, EL JAGUEL INTERNATIONAL,-34.914,-54.921
SUPU, PDU, TYDEO LARRE BORGES INTERNATIONAL,-32.365,-58.061
SURV, RVY, RIVERA INTERNATIONAL,-30.974,-55.476
SUSO, STY, NUEVA HESPERIDES INTERNATIONAL,-31.44,-57.991
SUTB, TAW, TACUAREMBO,-31.749,-55.926
SUTR, N/A, N/A,0.0,0.0
SUVO, N/A, N/A,0.0,0.0
SVAC, AGV, OSWALDO GUEVARA MUJICA,9.553,-69.238
SVAN, AAO, ANACO,9.429,-64.471
SVAT, N/A, SAN FERNANDO DE ATABAPO,4.052,-67.701
SVBC, BLA, GENERAL JOSE ANTONIO ANZOATEGUI INTERNATIONAL,10.107,-64.689
SVBI, BNS, BARINAS,8.619,-70.221
SVBL, N/A, EL LIBERTADOR AB,10.183,-67.557
SVBM, BRM, BARQUISIMETO INTERNATIONAL,10.043,-69.358
SVBS, N/A, MARISCAL SUCRE,10.25,-67.649
SVBZ, N/A, N/A,0.0,0.0
SVCB, CBL, CIUDAD BOLIVAR,8.122,-63.537
SVCD, N/A, CAICARA DE ORINOCO,7.626,-66.165
SVCH, N/A, N/A,0.0,0.0
SVCI, N/A, N/A,0.0,0.0
SVCJ, N/A, SAN CARLOS,9.649,-68.575
SVCL, N/A, CALABOZO,8.924,-67.417
SVCN, CAJ, CANAIMA,6.232,-62.854
SVCO, N/A, CARORA,10.176,-70.065
SVCP, CUP, GENERAL JOSE FRANCISCO BERMUDEZ,10.66,-63.262
SVCR, CZE, JOSE LEONARDO CHIRINOS,11.415,-69.681
SVCS, N/A, OSCAR MACHADO ZULOAGA,10.286,-66.816
SVCU, CUM, ANTONIO JOSE DE SUCRE,10.45,-64.13
SVCZ, N/A, CAPITAN MANUEL RIOS GUARICO AIRBASE,9.372,-66.923
SVDP, N/A, N/A,0.0,0.0
SVED, N/A, EL DORADO,6.715,-61.639
SVEZ, N/A, ELORZA,7.06,-69.497
SVGD, N/A, GUASDUALITO,7.211,-70.756
SVGI, GUI, GUIRIA,10.574,-62.313
SVGT, N/A, N/A,0.0,0.0
SVGU, GUQ, GUANARE,9.027,-69.755
SVHG, N/A, HIGUEROTE,10.462,-66.093
SVIC, N/A, N/A,0.0,0.0
SVIE, N/A, ANDRES MIGUEL SALAZAR MARCANO,10.794,-63.981
SVJC, LSP, JOSEFA CAMEJO,11.781,-70.152
SVJM, N/A, SAN JUAN DE LOS MORROS,9.907,-67.379
SVKA, N/A, N/A,0.0,0.0
SVKM, N/A, N/A,0.0,0.0
SVLF, LFR, LA FRIA,8.239,-72.271
SVLO, N/A, LA ORCHILA,11.809,-66.179
SVMC, MAR, LA CHINITA INTERNATIONAL,10.558,-71.728
SVMD, MRD, ALBERTO CARNEVALLI,8.582,-71.161
SVMG, PMV, DEL CARIBE INTERNATIONAL GEN SANTAGO MARINO,10.912,-63.966
SVMI, CCS, SIMON BOLIVAR INTERNATIONAL,10.603,-66.991
SVMN, N/A, N/A,0.0,0.0
SVMT, MUN, MATURIN,9.749,-63.152
SVPA, PYH, CASIQUE ARAMARE,5.62,-67.606
SVPC, PBL, GENERAL BARTOLOME SALOM INTERNATIONAL,10.48,-68.073
SVPM, N/A, PARAMILLO,7.801,-72.203
SVPR, PZO, GENERAL MANUEL CARLOS PIAR,8.288,-62.76
SVPT, N/A, PALMARITO,7.576,-70.174
SVRS, N/A, N/A,0.0,0.0
SVSA, SVZ, SAN ANTONIO DEL TACHIRA,7.852,-72.435
SVSB, N/A, SANTA BARBARA DE BARINAS,7.803,-71.166
SVSC, N/A, N/A,0.0,0.0
SVSE, N/A, N/A,0.0,0.0
SVSO, STD, MAYOR BUENAVENTURA VIVAS,7.565,-72.035
SVSP, SFH, SUB TENIENTE NESTOR ARIAS,10.279,-68.755
SVSR, SFD, SAN FERNANDO DE APURE,7.883,-67.444
SVST, SOM, SAN TOME,8.945,-64.151
SVSZ, STB, SANTA BARBARA DEL ZULIA,8.974,-71.943
SVTC, TUV, TUCUPITA,9.089,-62.094
SVTM, N/A, TUMEREMO,7.249,-61.529
SVTR, N/A, N/A,0.0,0.0
SVUM, N/A, N/A,0.0,0.0
SVUQ, N/A, N/A,0.0,0.0
SVVA, VLN, ARTURO MICHELENA INTERNATIONAL,10.158,-67.927
SVVG, N/A, JUAN PABLO PEREZ ALFONSO,8.624,-71.673
SVVL, VLV, DR ANTONIO NICOLAS BRICENO,9.341,-70.584
SVVP, VDP, VALLE DE LA PASCUA,9.222,-65.993
SYAH, N/A, N/A,0.0,0.0
SYAN, N/A, N/A,0.0,0.0
SYAP, N/A, N/A,0.0,0.0
SYAW, N/A, N/A,0.0,0.0
SYBR, N/A, N/A,0.0,0.0
SYBT, N/A, N/A,0.0,0.0
SYEB, N/A, N/A,0.0,0.0
SYGH, N/A, N/A,0.0,0.0
SYGT, GEO, N/A,0.0,0.0
SYIB, N/A, N/A,0.0,0.0
SYKA, N/A, N/A,0.0,0.0
SYKI, N/A, N/A,0.0,0.0
SYKK, N/A, N/A,0.0,0.0
SYKM, KAR, KAMARANG,5.865,-60.614
SYKR, N/A, N/A,0.0,0.0
SYKS, N/A, N/A,0.0,0.0
SYKT, N/A, N/A,0.0,0.0
SYKW, N/A, N/A,0.0,0.0
SYLD, N/A, LINDEN,5.966,-58.27
SYLP, N/A, N/A,0.0,0.0
SYLT, LTM, LETHEM,3.373,-59.789
SYMB, N/A, N/A,0.0,0.0
SYMD, N/A, N/A,0.0,0.0
SYMM, N/A, N/A,0.0,0.0
SYMN, N/A, N/A,0.0,0.0
SYMP, N/A, N/A,0.0,0.0
SYMR, N/A, N/A,0.0,0.0
SYMW, N/A, N/A,0.0,0.0
SYNA, N/A, N/A,0.0,0.0
SYOR, N/A, N/A,0.0,0.0
SYPR, N/A, N/A,0.0,0.0
SYWI, N/A, N/A,0.0,0.0
TAPA, ANU, V C BIRD INTERNATIONAL,17.137,-61.792
TAPH, N/A, N/A,0.0,0.0
TAPT, N/A, N/A,0.0,0.0
TBPB, BGI, GRANTLEY ADAMS INTERNATIONAL,13.074,-59.492
TDCF, DCF, CANEFIELD,15.337,-61.392
TDPD, DOM, MELVILLE HALL,15.547,-61.3
TDPR, N/A, N/A,0.0,0.0
TFFA, DSD, N/A,0.0,0.0
TFFB, N/A, N/A,0.0,0.0
TFFC, N/A, N/A,0.0,0.0
TFFF, FDF, LE LAMENTIN,14.591,-61.003
TFFG, SFG, GRAND CASE,18.1,-63.047
TFFJ, SBH, GUSTAVIA/ST.BARTHEL,17.9,-62.85
TFFM, N/A, MARIE GALANTE,15.869,-61.27
TFFR, PTP, LE RAIZET,16.265,-61.532
TFFS, N/A, N/A,0.0,0.0
TGPG, N/A, N/A,0.0,0.0
TGPY, GND, POINT SALINES INTERNATIONAL,12.004,-61.786
TIST, STT, CYRIL E KING,18.337,-64.973
TISX, STX, HENRY E ROHLSEN,17.702,-64.798
TJBQ, BQN, RAFAEL HERNANDEZ,18.495,-67.129
TJCG, VQS, N/A,0.0,0.0
TJCP, CPX, N/A,0.0,0.0
TJFA, FAJ, DIEGO JIMENEZ TORRES,18.309,-65.662
TJFF, N/A, N/A,0.0,0.0
TJIG, SIG, FERNANDO LUIS RIBAS DOMINICCI,18.457,-66.098
TJMZ, MAZ, EUGENIO MARIA DE HOSTOS,18.256,-67.148
TJNR, NRR, ROOSEVELT ROADS NS,18.245,-65.643
TJPS, PSE, MERCEDITA,18.008,-66.563
TJSJ, SJU, LUIS MUNOZ MARIN INTERNATIONAL,18.439,-66.002
TKPK, SKB, ROBERT L BRADSHAW,17.311,-62.719
TKPN, N/A, VANCE WINKWORTH AMORY INTERNATIONAL,17.206,-62.59
TLPC, SLU, GEORGE F L CHARLES,14.02,-60.993
TLPL, UVF, HEWANORRA INTERNATIONAL,13.733,-60.953
TNCA, AUA, REINA BEATRIX INTERNATIONAL,12.501,-70.015
TNCB, BON, FLAMINGO,12.131,-68.268
TNCC, CUR, HATO,12.189,-68.96
TNCE, EUX, F D ROOSEVELT,17.496,-62.979
TNCM, SXM, PRINCESS JULIANA INTERNATIONAL,18.041,-63.109
TNCS, SAB, N/A,0.0,0.0
TQPF, AXA, WALLBLAKE,18.205,-63.055
TRPM, MNI, SANTEE COOPER RGNL,33.587,-80.209
TTCP, TAB, CROWN POINT,11.149,-60.832
TTPP, POS, PIARCO,10.595,-61.337
TTPS, POS, N/A,0.0,0.0
TUPJ, EIS, TERRANCE B LETTSOME INTERNATIONAL,18.445,-64.543
TUPW, VIJ, N/A,0.0,0.0
TVSB, N/A, J F MITCHELL,12.988,-61.262
TVSC, CIW, CANOUAN,12.699,-61.342
TVSM, MQS, MUSTIQUE,12.887,-61.18
TVSU, UNI, N/A,0.0,0.0
TVSV, SVD, E T JOSHUA,13.144,-61.211
UAAA, ALA, ALMATY,43.352,77.04
UAAH, N/A, BALKHASH,46.894,75.005
UAAN, N/A, N/A,0.0,0.0
UACC, TSE, ASTANA,51.022,71.467
UADD, DMB, N/A,0.0,0.0
UAFM, FRU, MANAS,43.062,74.478
UAFO, OSS, OSH,40.609,72.793
UAFP, N/A, N/A,0.0,0.0
UAGZ, GUW, N/A,0.0,0.0
UAII, CIT, SHYMKENT,42.364,69.479
UAKD, DZH, ZHEZKAZGAN,47.708,67.733
UAOO, N/A, N/A,0.0,0.0
UARR, URA, URALSK,51.152,51.546
UASP, PWQ, N/A,0.0,0.0
UASS, PLX, SEMIPALATINSK,50.351,80.234
UATA, N/A, N/A,0.0,0.0
UATE, N/A, AKTAU,43.86,51.092
UATR, N/A, N/A,0.0,0.0
UATT, AKX, AKTYUBINSK,50.245,57.203
UAUR, N/A, N/A,0.0,0.0
UAUU, KTQ, KOSTANAY,53.206,63.551
UBBB, BAK, BINA,40.468,50.047
UEBN, N/A, N/A,0.0,0.0
UEEA, ADH, ADA MUNI,34.804,-96.671
UEEE, YKS, YAKUTSK,62.093,129.771
UEMH, N/A, N/A,0.0,0.0
UEMM, N/A, N/A,0.0,0.0
UEMO, N/A, N/A,0.0,0.0
UENO, N/A, N/A,0.0,0.0
